snapped_at,price,market_cap,total_volume
2021-08-22 00:00:00 UTC,3224.0004601521537,378500212583.48236,19339185909.36738
2021-08-23 00:00:00 UTC,3243.4863583537394,380718215752.5816,17023426890.400778
2021-08-24 00:00:00 UTC,3320.4091697810586,389578100858.59686,22119621924.56181
2021-08-25 00:00:00 UTC,3177.6637963046905,373455291323.226,23531754575.679913
2021-08-26 00:00:00 UTC,3231.4414517287996,378980836224.52765,20438475652.044525
2021-08-27 00:00:00 UTC,3122.971797237849,367860898491.3749,18755498273.80065
2021-08-28 00:00:00 UTC,3267.539434750998,383644799228.1656,18470749435.075993
2021-08-29 00:00:00 UTC,3245.430222387629,380750077080.94684,13957284069.585827
2021-08-30 00:00:00 UTC,3233.383151693551,378786220548.79956,14110206249.483368
2021-08-31 00:00:00 UTC,3232.7338632854617,378977088509.6317,21741061738.593838
2021-09-01 00:00:00 UTC,3440.5623358869034,403657783560.1046,32201644522.644287
2021-09-02 00:00:00 UTC,3790.6139962215557,444243407062.371,34465100677.998825
2021-09-03 00:00:00 UTC,3793.3007433464186,444936758974.6008,28115776510.367878
2021-09-04 00:00:00 UTC,3936.1633916244464,462019852288.094,30463347266.426533
2021-09-05 00:00:00 UTC,3894.937511605067,456929768632.2518,24002848309.4245
2021-09-06 00:00:00 UTC,3950.270344526561,463973074693.0737,19760598542.300426
2021-09-07 00:00:00 UTC,3943.256785301908,463012228435.44434,20190616165.855145
2021-09-08 00:00:00 UTC,3440.3417568365676,404516339491.4938,42541561062.44531
2021-09-09 00:00:00 UTC,3496.859022996073,413866162089.43915,34175479497.51584
2021-09-10 00:00:00 UTC,3435.97993265133,403936419964.8866,25796050344.025276
2021-09-11 00:00:00 UTC,3209.915696090501,376789025177.2447,24111446202.204918
2021-09-12 00:00:00 UTC,3268.1041621348804,383321475836.21576,19742335705.039883
2021-09-13 00:00:00 UTC,3417.839366766938,402834673220.724,18149841767.144417
2021-09-14 00:00:00 UTC,3301.186776828727,387934440817.1596,25897933725.98018
2021-09-15 00:00:00 UTC,3425.2508733748823,402557959131.82196,21080767347.82575
2021-09-16 00:00:00 UTC,3595.9625714292315,421477522819.9356,18985547836.191357
2021-09-17 00:00:00 UTC,3573.3075160249905,419510540250.7301,22391476966.877094
2021-09-18 00:00:00 UTC,3412.177182421673,401297385415.4547,19039612529.444134
2021-09-19 00:00:00 UTC,3427.58426153173,403306688199.6298,16278153590.132133
2021-09-20 00:00:00 UTC,3335.884886514119,392513622186.47833,14500103698.494116
